Transaction_ID,Amount,Hour,Merchant_Category,Distance_km,Device_Score,Daily_Transactions,Failed_Logins,International,Weekend,Account_Age_Months,Fraud
105719,59609.58,21,Travel,3269.3,34,35,5,1,0,21,1
105720,115330.05,10,Travel,4687.8,10,19,2,1,0,10,1
105721,32669.27,12,Shopping,153.1,22,11,10,1,0,24,1
105722,33245.48,9,Restaurant,3748.0,39,14,2,1,0,15,1
105723,32599.7,14,Restaurant,518.7,38,19,9,0,0,29,1
105724,38183.97,2,Fuel,2533.8,40,20,4,0,0,36,1
105725,14893.05,9,Grocery,4873.6,28,14,3,0,1,15,1
105726,115890.92,10,Fuel,2508.1,14,35,3,1,0,20,1
105727,35096.85,0,Grocery,2421.3,39,12,10,1,0,34,1
105728,8251.09,23,Grocery,175.3,5,22,5,0,1,11,1
105729,67968.69,3,Travel,190.3,0,13,3,0,0,11,1
105730,69235.86,8,Travel,3660.2,4,17,9,1,1,10,1
105731,56553.24,23,Shopping,2160.5,18,28,8,0,0,34,1
105732,40678.82,12,Travel,2848.3,6,31,10,0,0,14,1
105733,55959.79,19,Electronics,2488.2,2,14,6,1,0,8,1
105734,75031.76,11,Fuel,173.2,32,22,5,0,1,25,1
105735,59062.17,12,Fuel,3211.8,37,32,10,0,0,9,1
105736,75951.65,21,Restaurant,679.1,36,18,9,1,0,2,1
105737,53797.8,19,Fuel,3945.3,22,37,6,1,0,24,1
105738,114652.26,22,Shopping,3042.3,29,39,8,1,0,14,1
105739,77065.76,4,Electronics,176.8,29,28,2,1,0,34,1
105740,33541.5,22,Grocery,2427.3,14,23,6,1,0,19,1
105741,87673.12,1,Fuel,2226.6,35,40,8,1,1,29,1
105742,99193.37,4,Grocery,4533.1,23,24,8,0,0,24,1
105743,119423.97,20,Travel,4700.4,8,12,5,0,0,1,1
105744,55463.59,22,Shopping,2846.2,10,40,10,0,0,11,1
105745,72668.6,16,Restaurant,4102.4,21,39,8,0,0,4,1
105746,62289.19,6,Shopping,3450.0,28,12,2,1,0,9,1
105747,14557.25,9,Fuel,3730.3,14,27,6,0,1,32,1
105748,67784.61,22,Fuel,4459.5,34,33,9,0,0,8,1
105749,23210.88,6,Fuel,3087.3,40,28,8,0,0,17,1
105750,95569.21,20,Shopping,3648.8,3,24,3,1,0,10,1
105751,93823.4,17,Shopping,4823.4,11,25,2,1,0,11,1
105752,14587.59,14,Grocery,3595.4,9,14,7,1,1,28,1
105753,104563.98,8,Travel,475.5,29,15,9,0,0,1,1
105754,70810.91,5,Grocery,3033.0,2,38,3,0,1,10,1
105755,119123.66,9,Fuel,2954.8,25,10,7,0,1,13,1
105756,111199.71,2,Travel,540.4,15,26,3,1,0,17,1
105757,113551.66,10,Travel,1884.6,20,13,4,0,0,14,1
105758,52728.44,6,Grocery,4939.6,19,13,7,1,0,26,1
105759,48912.38,0,Grocery,1240.2,26,27,10,1,0,22,1
105760,38874.29,13,Travel,1123.1,11,28,2,0,1,6,1
105761,34859.61,16,Shopping,196.4,25,35,8,1,1,32,1
105762,102293.17,17,Fuel,1397.2,19,29,4,1,1,18,1
105763,72157.66,21,Travel,3456.9,20,21,7,0,1,2,1
105764,45383.53,19,Electronics,3808.7,33,25,2,1,0,14,1
105765,34612.05,2,Grocery,3685.9,23,14,5,0,1,30,1
105766,76096.71,8,Fuel,2956.0,11,35,6,0,0,34,1
105767,89281.71,19,Grocery,2848.5,36,18,2,1,0,4,1
105768,103764.75,18,Electronics,1271.8,9,23,8,0,1,21,1
105769,68527.13,4,Restaurant,1870.4,7,15,4,1,0,7,1
105770,109663.09,3,Restaurant,1138.4,1,35,4,0,1,35,1
105771,111218.51,15,Restaurant,3312.7,10,25,7,0,1,27,1
105772,56766.68,3,Fuel,699.5,36,35,2,1,1,6,1
105773,114114.48,23,Electronics,4349.0,15,22,7,0,0,16,1
105774,14466.59,22,Travel,1929.4,22,35,4,1,0,9,1
105775,85276.48,14,Shopping,3205.0,17,9,6,0,0,18,1
105776,91944.95,9,Fuel,2202.6,10,19,3,0,0,19,1
105777,98467.75,6,Restaurant,574.1,12,32,4,1,0,1,1
105778,78895.57,6,Electronics,3254.9,40,36,5,0,0,11,1
105779,34003.07,16,Shopping,4294.8,12,36,10,0,1,26,1
105780,44146.64,8,Fuel,609.7,21,16,10,1,0,35,1
105781,5854.0,6,Travel,1365.0,18,13,9,1,1,20,1
105782,5402.1,11,Electronics,2345.4,19,10,8,1,1,12,1
105783,33373.15,23,Travel,728.2,19,25,10,0,1,18,1
105784,114312.49,15,Electronics,1908.3,0,36,9,1,0,17,1
105785,95181.05,11,Shopping,3745.1,28,9,8,1,1,12,1
105786,86180.51,14,Grocery,4700.4,11,9,6,0,1,29,1
105787,104577.19,13,Grocery,2784.9,30,18,6,1,0,9,1
105788,111449.59,4,Shopping,4370.4,15,8,7,1,1,36,1
105789,117860.74,0,Restaurant,4291.1,32,19,2,1,0,33,1
105790,108227.45,0,Shopping,938.1,2,16,7,0,0,8,1
105791,73238.88,6,Grocery,3859.8,12,30,6,1,0,6,1
105792,61338.08,0,Grocery,3914.9,8,8,4,1,0,6,1
105793,110070.19,16,Electronics,929.9,38,16,7,1,0,33,1
105794,75421.17,7,Electronics,4065.7,16,21,4,1,0,3,1
105795,39459.66,15,Restaurant,2799.7,29,38,2,0,1,15,1
105796,17167.13,0,Restaurant,1801.1,24,28,4,1,0,25,1
105797,119854.57,11,Grocery,4001.4,23,18,2,1,0,8,1
105798,21133.34,22,Travel,4314.6,26,32,2,0,0,30,1
105799,110607.59,12,Travel,603.7,28,15,7,0,0,16,1
105800,62594.32,4,Travel,2492.9,30,16,7,0,0,7,1
105801,53998.43,17,Shopping,1468.5,13,25,5,0,0,29,1
105802,61377.42,18,Travel,1742.5,11,29,7,1,0,6,1
105803,104996.91,7,Travel,2533.7,2,37,3,0,1,4,1
105804,51185.47,6,Travel,1191.6,22,17,3,1,1,12,1
105805,43917.04,7,Grocery,3193.5,23,28,10,1,0,27,1
105806,79642.03,2,Travel,3366.9,34,37,2,1,0,8,1
105807,103699.68,19,Electronics,4991.8,7,40,7,1,0,8,1
105808,49437.16,12,Shopping,3389.9,21,15,9,0,0,15,1
105809,40129.23,0,Shopping,687.9,14,13,5,1,1,17,1
105810,15677.38,17,Electronics,2779.4,7,14,2,1,1,16,1
105811,101340.73,21,Restaurant,1252.5,24,30,6,1,0,6,1
105812,80478.46,2,Fuel,690.5,37,39,10,1,0,21,1
105813,44830.81,19,Shopping,4375.3,25,10,5,1,1,24,1
105814,114871.82,1,Grocery,1104.1,18,25,2,0,0,5,1
105815,42475.26,12,Fuel,3104.8,5,21,5,0,0,6,1
105816,92206.94,14,Travel,2007.8,24,26,2,0,1,4,1
105817,69851.5,3,Grocery,2915.7,1,35,6,0,0,34,1
105818,17679.76,10,Restaurant,2918.6,28,32,7,0,1,2,1
105819,101470.24,11,Shopping,2747.5,21,21,9,1,0,18,1
105820,66293.07,8,Restaurant,3010.4,5,31,8,1,0,22,1
105821,34412.72,17,Restaurant,2364.9,32,14,4,1,0,34,1
105822,5830.93,2,Restaurant,3175.9,40,32,5,0,0,4,1
105823,77240.52,7,Shopping,1167.9,31,15,9,1,1,9,1
105824,43572.92,14,Fuel,2702.3,7,13,3,0,1,29,1
105825,46699.37,4,Travel,567.3,1,36,10,1,0,20,1
105826,54994.63,19,Fuel,3529.5,1,11,6,0,0,23,1
105827,41290.17,9,Fuel,553.1,21,24,6,1,0,35,1
105828,117495.34,2,Shopping,1829.0,38,33,3,1,0,2,1
105829,8225.92,18,Fuel,4404.3,1,29,6,1,1,20,1
105830,90507.06,19,Fuel,1933.3,7,34,7,0,0,36,1
105831,114350.63,23,Fuel,3727.9,37,11,9,1,0,25,1
105832,85680.54,10,Fuel,4249.6,19,19,2,0,0,7,1
105833,61790.53,11,Grocery,2081.5,22,12,3,0,0,18,1
105834,55331.15,1,Grocery,1245.5,14,28,2,1,0,33,1
105835,119056.4,11,Electronics,2351.7,26,34,4,0,0,15,1
105836,5140.64,10,Restaurant,2359.5,40,36,4,1,1,22,1
105837,108193.02,4,Fuel,723.2,27,14,5,1,0,17,1
105838,106455.27,20,Shopping,502.9,35,16,5,0,0,9,1
105839,10926.17,23,Travel,1689.0,14,10,6,1,1,31,1
105840,57113.9,10,Fuel,2768.3,23,22,5,0,0,5,1
105841,63315.09,6,Shopping,1686.4,26,19,10,1,1,22,1
105842,63541.39,3,Travel,2760.3,15,23,8,1,1,10,1
105843,85920.45,12,Fuel,4679.4,26,24,7,1,1,5,1
105844,75325.28,17,Shopping,3621.4,13,16,4,0,0,28,1
105845,10329.73,15,Travel,115.3,32,17,3,1,0,22,1
105846,99687.71,17,Restaurant,529.3,8,31,3,0,1,7,1
105847,107067.1,8,Shopping,1055.7,0,12,9,0,0,20,1
105848,77392.45,6,Fuel,4425.6,27,32,8,0,0,23,1
105849,16875.24,22,Fuel,2479.0,8,10,5,1,0,24,1
105850,19046.24,6,Grocery,4899.6,28,29,8,1,1,12,1
105851,20003.75,12,Fuel,1533.5,11,16,5,1,0,6,1
105852,118625.43,2,Grocery,3344.1,12,30,3,1,1,11,1
105853,20350.81,13,Fuel,4944.4,10,36,2,0,0,4,1
105854,34516.35,1,Grocery,332.6,7,13,9,0,1,5,1
105855,104866.25,5,Shopping,251.3,16,33,2,0,0,22,1
105856,40804.09,2,Grocery,1768.0,24,34,10,1,1,23,1
105857,101814.25,7,Restaurant,1855.8,30,19,4,1,0,34,1
105858,89849.45,16,Restaurant,140.0,21,21,4,1,0,18,1
105859,111803.4,12,Travel,2509.4,26,35,7,1,0,31,1
105860,70754.49,2,Electronics,4816.7,10,14,6,1,0,16,1
105861,93688.74,2,Fuel,1778.2,15,24,9,1,1,5,1
105862,63567.55,5,Electronics,3427.3,29,15,10,0,0,10,1
105863,35655.34,17,Travel,1428.0,36,26,6,1,0,20,1
105864,95293.76,22,Travel,2035.9,39,27,6,1,1,6,1
105865,77371.93,22,Grocery,2371.0,39,13,6,0,0,25,1
105866,30233.01,12,Travel,3967.6,5,25,5,0,0,29,1
105867,18255.25,23,Shopping,3853.9,13,30,7,1,0,24,1
105868,108077.03,13,Fuel,3649.5,7,21,9,0,0,1,1
105869,103981.93,19,Restaurant,1166.9,39,37,10,0,0,16,1
105870,34362.6,18,Grocery,2840.6,10,11,9,1,0,14,1
105871,15029.38,21,Restaurant,3330.6,40,20,10,0,0,34,1
105872,63659.77,9,Restaurant,3634.0,20,8,9,0,0,33,1
105873,42012.07,3,Shopping,153.4,2,33,10,0,1,23,1
105874,52668.61,2,Fuel,2357.0,32,29,8,1,0,11,1
105875,86216.26,16,Grocery,2024.1,10,37,4,1,0,15,1
105876,40077.35,10,Electronics,4371.6,26,30,3,1,0,29,1
105877,13014.31,10,Travel,1372.0,13,23,10,1,0,21,1
105878,5379.84,3,Electronics,713.1,9,16,3,1,1,36,1
105879,116768.63,18,Shopping,4802.2,38,23,2,0,1,2,1
105880,111073.79,13,Fuel,842.5,2,18,6,0,0,32,1
105881,73094.08,5,Fuel,323.6,25,20,10,0,0,36,1
105882,56562.16,10,Shopping,395.8,1,8,9,1,0,15,1
105883,71738.75,2,Electronics,2106.6,23,30,2,0,0,10,1
105884,110411.32,13,Shopping,353.8,10,29,5,1,1,13,1
105885,54396.48,9,Travel,1191.0,3,35,9,1,1,28,1
105886,77431.0,10,Shopping,1412.6,11,19,3,0,0,17,1
105887,7163.13,12,Shopping,4318.8,23,28,5,0,0,7,1
105888,109223.33,4,Fuel,3914.3,35,28,7,1,0,1,1
105889,73516.19,1,Fuel,4012.4,0,30,10,0,1,26,1
105890,118309.74,16,Restaurant,2564.2,37,20,4,1,0,25,1
105891,16265.07,9,Shopping,2059.6,21,19,10,1,1,19,1
105892,41111.23,7,Shopping,3335.2,27,14,6,0,0,28,1
105893,57957.84,1,Electronics,893.1,16,16,2,0,0,23,1
105894,38787.27,16,Grocery,3953.7,28,22,9,1,1,36,1
105895,35197.37,5,Travel,1910.3,6,30,2,1,0,17,1
105896,56418.38,3,Travel,1484.7,2,27,3,1,1,32,1
105897,63906.75,10,Shopping,3810.2,33,37,9,1,0,5,1
105898,75135.71,20,Grocery,4167.4,8,15,5,1,0,3,1
105899,65202.34,0,Restaurant,3404.1,19,38,8,0,0,15,1
105900,112000.16,20,Restaurant,1618.3,38,14,6,0,1,21,1
105901,114772.79,8,Grocery,2556.3,8,37,8,1,0,30,1
105902,32831.32,6,Shopping,2278.6,26,32,9,1,0,27,1
105903,48459.85,11,Restaurant,1259.1,4,15,3,1,0,34,1
105904,118915.86,15,Travel,777.5,4,39,3,1,0,34,1
105905,23852.89,2,Grocery,2093.2,15,25,5,0,1,21,1
105906,14416.84,8,Grocery,911.1,35,20,3,1,1,5,1
105907,15320.63,22,Restaurant,733.3,5,37,6,1,1,17,1
105908,41031.24,16,Grocery,2427.9,27,14,6,0,1,13,1
105909,12789.91,16,Grocery,1362.0,34,17,6,1,0,1,1
105910,9967.99,13,Shopping,984.2,33,31,9,1,0,13,1
105911,42958.2,19,Grocery,974.5,19,37,2,0,0,25,1
105912,99747.78,15,Shopping,3341.9,25,33,8,0,1,1,1
105913,57797.95,16,Fuel,744.6,15,15,10,1,0,2,1
105914,32695.47,11,Grocery,4156.1,19,25,7,0,0,29,1
105915,70501.36,1,Electronics,3305.4,12,40,7,1,0,33,1
105916,37027.77,22,Electronics,4673.5,9,36,10,0,0,27,1
105917,68500.84,19,Grocery,4547.4,17,26,3,1,1,30,1
105918,57404.82,13,Grocery,501.5,15,39,4,1,0,2,1
105919,93581.63,21,Shopping,4334.2,15,17,2,0,1,1,1
105920,59347.61,13,Travel,142.0,40,38,10,0,0,18,1
105921,28291.03,16,Restaurant,3087.1,9,19,4,0,1,9,1
105922,76694.48,5,Fuel,1103.5,20,21,4,0,1,15,1
105923,40071.55,16,Shopping,777.1,4,33,2,0,0,36,1
105924,34243.48,6,Shopping,2762.1,38,25,10,0,0,11,1
105925,19593.96,2,Grocery,2560.4,19,35,8,0,0,29,1
105926,15787.54,14,Shopping,2594.2,12,17,3,0,0,15,1
105927,113670.47,8,Fuel,4291.7,5,24,7,1,1,20,1
105928,59978.77,5,Shopping,3600.6,16,39,6,1,0,11,1
105929,83533.72,11,Shopping,2317.0,2,21,9,1,1,33,1
105930,29382.73,12,Shopping,4893.7,17,22,4,0,1,4,1
105931,79533.16,23,Shopping,2798.6,0,37,9,0,0,28,1
105932,92452.18,14,Electronics,4776.1,22,36,9,0,1,21,1
105933,43225.55,17,Shopping,1189.7,13,39,2,0,0,16,1
105934,91039.96,21,Fuel,4581.2,18,11,7,1,0,19,1
105935,17046.6,19,Shopping,3098.4,29,15,4,0,0,30,1
105936,37184.33,21,Electronics,276.3,36,30,4,0,0,17,1
105937,42688.16,2,Fuel,667.6,28,23,9,0,0,4,1
105938,84731.33,10,Shopping,4718.5,4,15,9,1,0,22,1
105939,57856.75,14,Shopping,1542.0,15,31,3,0,0,27,1
105940,39165.96,22,Fuel,3489.1,38,40,2,1,0,8,1
105941,61541.37,9,Restaurant,4491.3,32,11,5,0,0,11,1
105942,30197.78,9,Grocery,3414.3,0,8,10,0,0,15,1
105943,60178.85,1,Electronics,4870.6,20,28,2,0,0,13,1
105944,103445.3,14,Shopping,147.9,23,25,5,0,1,16,1
105945,22365.88,15,Shopping,3584.9,23,9,6,0,0,35,1
105946,102492.15,16,Grocery,2873.9,14,16,4,0,0,31,1
105947,21473.78,13,Electronics,2657.5,36,33,5,0,1,3,1
105948,114394.12,17,Grocery,4169.4,35,34,5,0,0,15,1
105949,71562.02,20,Fuel,4575.2,16,33,9,0,0,30,1
105950,114132.45,17,Travel,3773.9,16,25,6,0,1,8,1
105951,17165.94,14,Electronics,1387.3,10,36,4,1,1,22,1
105952,16784.92,9,Electronics,2570.1,2,39,4,1,0,33,1
105953,6897.52,3,Shopping,890.7,30,19,9,1,0,11,1
105954,114560.53,7,Travel,2487.0,9,23,3,0,1,18,1
105955,49401.38,11,Restaurant,4795.0,14,18,8,1,0,29,1
105956,58489.24,11,Electronics,2384.2,36,40,6,1,0,2,1
105957,39638.61,17,Electronics,2031.0,21,36,6,0,1,25,1
105958,79374.48,22,Travel,4776.7,40,40,9,0,0,28,1
105959,51063.26,12,Grocery,875.6,8,13,9,1,0,13,1
105960,91955.28,1,Fuel,3025.5,34,12,3,0,0,2,1
105961,59152.24,20,Travel,1258.6,7,18,8,0,1,31,1
105962,67099.33,1,Shopping,3426.4,3,21,4,0,0,21,1
105963,76816.67,11,Travel,1231.3,9,18,9,1,0,19,1
105964,45251.77,15,Shopping,4843.6,18,38,4,1,0,34,1
105965,25089.83,0,Fuel,1485.2,28,37,3,1,0,20,1
105966,69176.27,3,Electronics,2301.8,36,24,4,0,0,25,1
105967,75066.83,17,Electronics,2706.2,10,20,9,1,0,6,1
105968,87861.68,15,Restaurant,4298.3,13,9,10,1,1,34,1
105969,13048.49,6,Travel,2551.5,4,19,3,0,0,26,1
105970,115856.89,1,Electronics,3960.2,7,31,8,1,0,5,1
105971,49708.96,13,Electronics,935.3,20,14,5,0,0,21,1
105972,93868.14,5,Restaurant,4339.6,18,22,9,0,1,35,1
105973,88251.69,8,Electronics,586.6,10,30,4,0,1,3,1
105974,69688.95,15,Restaurant,440.9,10,40,3,0,0,19,1
105975,53174.44,3,Fuel,4567.3,29,40,5,0,1,13,1
105976,90759.93,6,Fuel,346.0,39,21,9,1,0,6,1
105977,107410.55,15,Restaurant,2721.7,16,15,6,0,0,25,1
105978,119903.55,16,Shopping,588.4,18,28,3,0,0,1,1
105979,119067.49,18,Travel,3771.6,22,23,10,1,1,6,1
105980,112654.68,1,Fuel,2743.9,22,21,6,0,0,7,1
105981,25078.33,15,Shopping,2318.7,38,38,4,0,0,22,1
105982,41901.43,5,Fuel,730.9,11,29,5,0,1,11,1
105983,35944.0,21,Grocery,1498.7,36,31,7,0,0,16,1
105984,41477.77,7,Restaurant,749.3,16,35,9,1,0,10,1
105985,81701.29,13,Electronics,2648.8,36,8,9,1,0,6,1
105986,51076.14,6,Fuel,987.0,30,27,2,0,0,30,1
105987,24530.23,0,Electronics,4817.9,7,39,8,1,0,35,1
105988,37856.68,19,Grocery,3372.4,22,27,6,0,0,12,1
105989,75316.5,9,Grocery,1973.4,1,28,10,1,0,36,1
105990,36198.16,22,Electronics,980.1,8,22,7,1,1,3,1
105991,73237.64,20,Fuel,4880.2,4,13,9,1,1,33,1
105992,76489.37,1,Fuel,4635.5,2,30,10,1,1,26,1
105993,113749.1,19,Electronics,4248.3,14,29,3,1,1,24,1
105994,23457.49,12,Electronics,4653.4,4,10,10,1,0,21,1
105995,13786.38,10,Grocery,4434.0,28,33,3,0,0,27,1
105996,86818.49,15,Restaurant,3066.5,23,29,10,1,0,13,1
105997,59839.79,20,Grocery,2740.5,32,13,8,1,0,33,1
105998,42953.49,20,Travel,614.0,35,40,10,1,0,19,1
105999,27326.2,10,Fuel,985.4,30,36,10,1,1,19,1
106000,59856.4,17,Shopping,3440.5,1,33,2,1,0,22,1
106001,26943.43,14,Shopping,2747.4,23,34,6,0,0,11,1
106002,14464.58,14,Grocery,4803.2,20,35,7,0,0,31,1
106003,111995.47,2,Restaurant,1787.0,24,18,8,1,1,35,1
106004,47257.23,10,Travel,2307.9,37,17,2,0,0,36,1
106005,98889.07,20,Travel,2169.6,17,34,2,1,0,26,1
106006,28111.65,16,Electronics,887.2,31,29,7,0,0,33,1
106007,30860.54,16,Travel,3304.3,16,23,4,1,0,19,1
106008,83865.46,13,Travel,2558.3,40,19,2,1,1,28,1
106009,62499.58,17,Grocery,2297.4,5,10,2,0,1,10,1
106010,7252.24,17,Grocery,4489.8,26,33,8,0,0,30,1
106011,63815.14,15,Shopping,2089.6,16,27,3,1,0,10,1
106012,52608.63,2,Electronics,117.2,38,26,4,1,1,4,1
106013,105816.07,18,Electronics,670.5,12,31,5,1,0,21,1
106014,13398.6,9,Electronics,3002.5,25,33,3,1,0,11,1
106015,95455.02,3,Fuel,1141.7,1,15,2,1,0,3,1
106016,110556.46,17,Fuel,1539.1,25,9,10,0,1,19,1
106017,18464.57,4,Electronics,3742.5,0,37,10,0,1,7,1
106018,103531.31,3,Fuel,4283.5,14,25,9,1,0,12,1
106019,78418.84,9,Grocery,4214.6,40,22,9,1,0,7,1
106020,69529.81,20,Electronics,3710.0,24,19,5,1,0,13,1
106021,50209.46,11,Travel,880.9,33,26,8,0,0,24,1
106022,118080.72,10,Electronics,433.3,4,13,6,1,0,9,1
106023,43741.33,18,Shopping,1890.1,0,13,8,1,0,18,1
106024,43724.68,10,Electronics,4819.2,18,24,7,0,0,17,1
106025,13086.47,20,Fuel,770.4,40,21,10,1,1,1,1
106026,101292.66,3,Grocery,3212.3,1,26,4,0,1,10,1
106027,51833.65,1,Restaurant,2477.2,30,30,4,0,1,3,1
106028,54635.39,5,Electronics,1568.0,22,29,8,1,0,10,1
106029,114564.24,0,Travel,3252.4,17,26,3,1,0,6,1
106030,49016.51,0,Fuel,1152.6,9,21,8,0,1,30,1
106031,64380.41,20,Restaurant,2513.1,15,29,10,0,0,36,1
106032,80867.87,14,Fuel,1735.5,29,31,4,0,1,20,1
106033,40209.4,7,Electronics,1057.4,0,36,8,0,0,30,1
106034,29526.75,22,Fuel,872.3,19,21,10,0,0,10,1
106035,23548.49,6,Fuel,724.7,3,35,5,1,1,34,1
106036,90852.48,8,Fuel,3726.6,14,8,3,1,0,27,1
106037,111655.79,17,Travel,4750.4,15,11,7,1,0,6,1
106038,12095.25,8,Electronics,2965.6,6,10,3,0,1,18,1
106039,46810.32,21,Restaurant,311.8,34,11,5,1,0,3,1
106040,85140.72,12,Travel,368.7,33,38,8,1,0,34,1
106041,82126.19,16,Travel,861.9,22,19,9,1,0,25,1
106042,47114.5,15,Travel,2230.2,18,27,4,0,1,32,1
106043,74345.32,19,Travel,817.5,23,16,8,1,1,20,1
106044,26508.04,5,Electronics,4253.3,5,35,8,0,0,23,1
106045,16765.84,23,Grocery,1445.6,35,36,3,1,0,12,1
106046,85550.46,5,Travel,3356.3,29,39,9,0,1,8,1
106047,72802.69,15,Travel,2635.0,13,32,4,0,0,5,1
106048,28469.57,6,Grocery,3683.5,12,27,9,1,0,28,1
106049,87463.26,13,Travel,2228.7,34,30,10,0,0,30,1
106050,98221.8,20,Grocery,3995.3,39,12,7,1,0,15,1
106051,86932.11,18,Restaurant,3790.7,20,14,6,1,0,9,1
106052,27933.24,0,Travel,2707.4,26,15,2,1,0,21,1
106053,16401.57,9,Restaurant,3611.3,22,31,3,0,0,32,1
106054,19101.65,17,Restaurant,2653.8,38,32,3,0,0,24,1
106055,12375.34,2,Shopping,452.4,32,36,4,1,1,1,1
106056,52684.05,5,Grocery,1147.6,7,30,8,0,0,17,1
106057,48042.55,19,Grocery,4394.2,4,14,8,1,0,27,1
106058,33378.59,2,Restaurant,3842.8,25,16,3,1,0,29,1
106059,84630.58,7,Electronics,3364.1,11,39,3,0,0,31,1
106060,56941.18,6,Travel,3154.9,8,15,4,0,0,3,1
106061,69824.28,2,Fuel,4134.8,3,28,8,1,1,14,1
106062,113709.09,16,Shopping,3712.0,17,33,5,0,0,5,1
106063,107152.01,6,Travel,2329.0,1,12,10,1,1,35,1
106064,41738.05,3,Electronics,4618.1,23,20,3,0,0,15,1
106065,108739.22,7,Travel,117.5,36,39,5,1,0,7,1
106066,97150.31,15,Grocery,4668.8,17,8,9,1,0,17,1
106067,101152.95,22,Grocery,1984.5,8,25,5,1,1,36,1
106068,38991.51,4,Grocery,1731.9,14,26,10,0,0,30,1
106069,55673.87,17,Travel,2706.7,16,30,10,1,1,22,1
106070,20198.46,17,Grocery,2273.1,30,32,2,0,0,7,1
106071,54884.47,8,Travel,2476.0,21,19,9,0,0,19,1
106072,112968.78,9,Shopping,3589.6,37,10,8,1,1,32,1
106073,89245.21,23,Travel,138.1,35,20,2,1,0,14,1
106074,100946.92,23,Travel,2500.8,1,24,4,1,0,29,1
106075,26309.32,4,Travel,1222.4,15,29,5,1,0,30,1
106076,53230.8,7,Travel,3131.6,32,20,4,0,1,22,1
106077,115068.33,7,Restaurant,991.5,28,24,8,0,1,13,1
106078,105548.66,23,Travel,1176.7,30,8,7,1,1,32,1
106079,25979.0,0,Shopping,504.3,40,18,2,0,1,20,1
106080,81098.84,17,Travel,1478.0,3,20,5,1,0,14,1
106081,93338.81,21,Shopping,1130.0,2,11,4,0,0,21,1
106082,67449.49,16,Fuel,2074.3,26,25,5,1,0,22,1
106083,110831.01,7,Shopping,3120.0,38,38,10,1,0,8,1
106084,40601.96,15,Electronics,4026.4,20,23,4,1,0,32,1
106085,41253.38,12,Fuel,1626.9,9,21,3,1,0,7,1
106086,33043.88,8,Shopping,1567.1,32,10,3,0,1,22,1
106087,63724.53,21,Restaurant,1547.1,29,37,2,1,1,17,1
106088,111297.47,15,Fuel,4667.0,16,10,8,1,0,18,1
106089,117381.03,11,Electronics,4648.3,27,38,6,0,0,30,1
106090,28035.04,9,Shopping,1316.5,23,34,4,0,0,15,1
106091,53525.13,19,Travel,1720.5,21,17,4,0,0,4,1
106092,9179.74,5,Travel,2881.1,28,34,7,1,0,6,1
106093,68040.5,15,Restaurant,1170.6,19,24,3,1,0,25,1
106094,71866.68,19,Grocery,3717.8,13,40,4,1,0,11,1
106095,78900.6,16,Electronics,1196.3,30,21,7,0,1,4,1
106096,89358.24,14,Restaurant,3538.8,32,34,9,1,0,17,1
106097,100881.17,17,Grocery,4592.5,12,16,2,1,0,5,1
106098,51451.26,16,Shopping,1341.0,7,17,8,1,0,6,1
106099,83949.92,0,Travel,3596.2,21,22,10,1,0,18,1
106100,13883.17,3,Fuel,416.5,37,27,10,1,0,8,1
106101,49904.77,11,Grocery,1626.4,9,36,6,0,0,19,1
106102,100987.36,17,Grocery,2666.9,21,40,5,1,1,2,1
106103,32128.38,0,Travel,2319.2,17,22,3,0,0,3,1
106104,71975.19,20,Travel,979.2,25,10,3,0,1,35,1
106105,80299.12,3,Shopping,2917.1,40,37,4,1,0,15,1
106106,63878.61,21,Electronics,138.6,27,35,9,0,0,18,1
106107,46288.96,21,Grocery,3467.2,38,9,5,1,0,18,1
106108,49545.92,8,Restaurant,833.6,33,18,5,1,0,33,1
106109,60801.52,5,Grocery,4745.2,5,34,6,1,1,5,1
106110,37397.46,4,Fuel,1959.9,22,21,9,0,1,26,1
106111,43419.04,16,Restaurant,2017.6,13,32,3,0,0,16,1
106112,86353.3,23,Travel,2399.5,27,18,10,1,0,32,1
106113,62933.8,8,Fuel,4823.1,3,35,6,1,0,8,1
106114,37147.53,13,Fuel,1299.6,32,30,8,0,0,8,1
106115,68698.41,23,Electronics,3828.5,29,36,10,1,0,15,1
106116,56809.56,2,Restaurant,1746.8,13,21,2,0,0,26,1
106117,28982.68,20,Travel,1952.6,1,23,10,1,0,8,1
106118,106081.16,6,Fuel,3989.7,18,16,5,1,0,35,1
106119,5983.35,17,Restaurant,1171.1,5,37,3,1,1,21,1
106120,37763.39,10,Travel,2075.9,7,17,2,1,0,27,1
106121,41514.51,21,Grocery,2010.2,24,21,8,0,1,36,1
106122,76186.43,5,Grocery,4001.8,8,19,5,0,1,19,1
106123,61589.92,14,Restaurant,3772.9,36,19,2,1,0,35,1
106124,89774.93,10,Fuel,2542.1,2,13,4,0,0,13,1
106125,70420.83,2,Electronics,4665.2,13,39,9,1,0,1,1
106126,72810.43,6,Fuel,3432.5,8,17,2,0,1,15,1
106127,37867.77,23,Fuel,4428.6,17,8,10,1,0,4,1
106128,74221.53,13,Restaurant,483.6,5,22,4,0,0,13,1
106129,40896.67,7,Restaurant,1273.8,9,35,10,0,1,6,1
106130,7216.42,23,Electronics,3457.4,15,20,5,1,0,30,1
